uniqid	distwork	wcouncil	dyear
1000900620	9.67333696301333	230	2000
1000900621	15.0911315016469	230	2000
1000900622	.351069793630839	210	2000
1000900624	11.5405381157033	210	2000
1000900625	.342696658869035	210	2000
1001000001	13.3827312982067	110	2000
1001000005	17.9220128333845	250	2000
1001000012	0	400	2000
1001000017	4.21732450731504	100	2000
1001000022	25.6932419519219	230	2000
1001000024	 	170	2000
1001000029	18.3062955837603	230	2000
1001000034	1.62481383549008	120	2000
1001000035	1.29631863366998	120	2000
1001000036	.887117241406118	120	2000
1001000037	.524218465909014	120	2000
1001000039	1.4518198924109	390	2000
1001000045	6.69021090848413	110	2000
1001000046	24.1766309067248	100	2000
1001000049	6.34457201078213	110	2000
1001000050	23.1122445902599	100	2000
1001000052	6.63272809634166	110	2000
1001000055	18.9370946557279	110	2000
1001000056	5.31743782286168	260	2000
1001000057	 	260	2000
1001000059	4.82114104751147	260	2000
1001000060	8.02110341536624	230	2000
1001000063	2.5302871378561	100	2000
1001000065	6.77505143891912	110	2000
1001000067	1.4881548978517	110	2000
1001000069	4.30408654652761	390	2000
1001000070	9.72414037331835	240	2000
1001000072	7.62466950103413	390	2000
1001000073	14.1914516523152	240	2000
1001000076	5.13638978271704	260	2000
1001000080	3.41392735716506	260	2000
1001000081	36.7067712145865	240	2000
1001000084	.357972065949286	250	2000
1001000085	.85181218587198	250	2000
1001000086	17.0314246614897	230	2000
1001000087	0	250	2000
1001000090	10.1123751908244	100	2000
1001000091	5.37871006840859	100	2000
1001000093	55.6235175083346	260	2000
1001000094	30.8673285206219	210	2000
1001000095	4.12370925260256	250	2000
1001000096	0	170	2000
1001000098	7.11688133946323	170	2000
1001000099	 	0	2000
1001000104	4.0198905457736	380	2000
1001000108	 	400	2000
1001000109	13.6537915979408	100	2000
1001000110	.674240313241503	100	2000
1001000111	10.0564261047352	100	2000
1001000113	.630239636963592	110	2000
1001000115	54.6913164953999	100	2000
1001000116	1.17104141685937	110	2000
1001000117	59.6368470410702	100	2000
1001000118	.184390889145858	100	2000
1001000121	4.66942833760194	400	2000
1001000122	5.60020731759102	400	2000
1001000125	.075690157880665	400	2000
1001000128	4.95884664009687	260	2000
1001000132	5.58767876671521	390	2000
1001000133	4.68905043692217	390	2000
1001000136	8.83414115803002	240	2000
1001000140	0	210	2000
1001000144	25.1343565065828	200	2000
1001000145	1.91751603544075	0	2000
1001000146	1.29402472928457	380	2000
1001000147	0	380	2000
1001000150	.258069758011279	190	2000
1001000152	.52924474489597	190	2000
1001000153	.360168016347926	170	2000
1001000154	0	170	2000
1001000158	0	100	2000
1001000160	3.75941484808474	100	2000
1001000162	3.91259466339155	100	2000
1001000163	0	100	2000
1001000165	9.93999446679927	210	2000
1001000177	0	130	2000
1001000183	.703491293478462	310	2000
1001000184	.791770168672703	310	2000
1001000186	 	0	2000
1001000188	0	170	2000
1001000196	3.75819171943104	380	2000
1001000199	3.48263406059264	260	2000
1001000201	4.58182605518804	260	2000
1001000202	9.52389248154346	220	2000
1001000204	2.27607117639146	260	2000
1001000206	5.65745640725583	260	2000
1001000211	5.37401237438099	180	2000
1001000213	10.0889462779817	180	2000
1001000214	0	180	2000
1001000217	.217866931864384	100	2000
1001000218	.779207931171135	100	2000
1001000219	2.31104413631588	240	2000
1001000220	12.5409819392263	400	2000
1001000221	6.34125066528678	240	2000
1001000222	1.04879025548486	0	2000
1001000225	16.8755339174795	350	2000
1001000226	2.56743062223695	395	2000
1001000232	3.85648408807197	260	2000
1001000236	0	260	2000
1001000239	1.17050723286882	260	2000
1001000243	 	0	2000
1001000244	0	250	2000
1001000249	 	0	2000
1001000251	 	0	2000
1001000254	1.58256816598844	380	2000
1001000256	31.8054649392208	320	2000
1001000257	11.787103545825	0	2000
1001000262	27.3662050894895	350	2000
1001000263	 	170	2000
1001000264	24.1513250154106	310	2000
1001000265	12.6299790181932	230	2000
1001000270	3.18217299969691	230	2000
1001000271	4.00026249138728	290	2000
1001000272	0	170	2000
1001000274	0	170	2000
1001000276	4.91938207501715	170	2000
1001000277	0	170	2000
1001000280	54.8508371221443	340	2000
1001000281	53.3752201681642	100	2000
1001000282	29.4564837344854	240	2000
1001000285	7.28742787271339	110	2000
1001000287	 	400	2000
1001000292	3.40129387145539	370	2000
1001000297	6.09664727534733	395	2000
1001000298	 	170	2000
1001000299	5.96880222490241	0	2000
1001000303	1.03276328362312	260	2000
1001000307	5.88123286394953	260	2000
1001000309	30.0233392546532	0	2000
1001000310	.218194867034035	170	2000
1001000311	2.28431573643515	260	2000
1001000313	9.86151793589608	320	2000
1001000314	2.66461272983524	200	2000
1001000323	1.02287114842671	0	2000
1001000333	6.58190284036463	320	2000
1001000335	18.9798050569546	260	2000
1001000337	15.9581291196681	260	2000
1001000341	3.11394039499187	260	2000
1001000342	74.3630100116987	230	2000
1001000344	2.16294914410857	250	2000
1001000346	 	0	2000
1001000347	1.08557265993576	270	2000
1001000349	.863133825081603	120	2000
1001000355	2.78425932700243	180	2000
1001000361	.387408053607563	340	2000
1001000362	0	340	2000
1001000363	27.1541564405893	180	2000
1001000369	0	260	2000
1001000374	12.5224862148057	250	2000
1001000379	4.97764603000254	230	2000
1001000381	0	190	2000
1001000382	7.17636398185042	190	2000
1001000383	7.42618246476613	190	2000
1001000384	30.4271736774877	260	2000
1001000385	221.601506732242	100	2000
1001000386	0	280	2000
1001000387	5.81912330166667	280	2000
1001000388	9.43561338758642	240	2000
1001000389	6.89106276273842	150	2000
1001000392	28.9887498350653	230	2000
1001000393	8.72823578966563	230	2000
1001000394	14.1058427610689	230	2000
1001000395	0	370	2000
1001000396	4.4335958318277	370	2000
1001000397	3.66359509225569	370	2000
1001000398	1.77115781340907	370	2000
1001000399	27.9365681679049	240	2000
1001000401	10.0232158014186	230	2000
1001000403	8.54465616628311	400	2000
1001000405	32.1163418371396	290	2000
1001000406	9.34384556807314	250	2000
1001000407	0	130	2000
1001000408	.462017315692821	130	2000
1001000409	0	130	2000
1001000410	12.6032156214198	395	2000
1001000411	2.19840032751089	130	2000
1001000414	5.28706779292398	0	2000
1001000415	15.1824141031655	280	2000
1001000419	3.35171597842061	230	2000
1001000428	1.17899660728944	260	2000
1001000429	 	230	2000
1001000431	 	230	2000
1001000434	 	400	2000
1001000435	13.3707711445526	230	2000
1001000440	2.35567081741062	395	2000
1001000443	7.40452922203701	250	2000
1001000446	5.46017894227503	0	2000
1001000447	12.0947674636596	260	2000
1001000448	 	0	2000
1001000452	3.26133423616777	380	2000
1001000458	3.71722288812495	190	2000
1001000459	0	190	2000
1001000464	1.19519872824564	170	2000
1001000466	.446659825818262	170	2000
1001000467	1.82151410677294	0	2000
1001000469	13.1002292026778	0	2000
1001000474	0	350	2000
1001000476	2.66003608998074	320	2000
1001000479	1.38505451156263	320	2000
1001000480	21.7645293310009	370	2000
1001000481	12.2761708199259	260	2000
1001000483	2.48972307697061	260	2000
1001000484	.528341745464051	395	2000
1001000494	 	0	2000
1001000496	3.5717362724591	150	2000
1001000499	9.69488653878941	260	2000
1001000500	.198436387792159	350	2000
1001000503	 	150	2000
1001000504	41.1416483019337	230	2000
1001000508	2.37118114027588	170	2000
1001000509	.863133825081603	170	2000
1001000510	21.9424910618644	230	2000
1001000517	.558820190215498	0	2000
1001000518	2.25842865727479	395	2000
1001000519	9.48114191434766	260	2000
1001000522	18.7545963432968	270	2000
1001000525	9.04859105054483	230	2000
1001000526	.891094832214844	280	2000
1001000528	1.00148389902185	280	2000
1001000531	1.33056379027839	170	2000
1001000533	13.6238360603759	395	2000
1001000535	4.47814984117325	395	2000
1001000536	16.2207675527393	350	2000
1001000537	16.328470840835	350	2000
1001000538	11.8741406425897	310	2000
1001000539	 	0	2000
1001000540	13.9337952475268	310	2000
1001000542	.493128786423993	310	2000
1001000543	10.4468633091469	310	2000
1001000546	65.4919487647146	400	2000
1001000547	14.0654544896352	310	2000
1001000549	 	0	2000
1001000551	.974397249585609	180	2000
1001000562	6.50797971723945	230	2000
1001000565	.950934277434566	170	2000
1001000567	2.20639978245104	230	2000
1001000569	3.71406246581826	320	2000
1001000571	12.3408531714789	390	2000
1001000573	34.2907147927832	230	2000
1001000575	5.40119338665077	240	2000
1001000576	 	170	2000
1001000577	4.35092105191533	240	2000
1001000578	5.95231887586678	240	2000
1001000580	5.95606732668461	390	2000
1001000581	4.78809534157372	390	2000
1001000582	22.5416981170452	320	2000
1001000586	3.70021620989909	150	2000
1001000590	70.2479017480238	170	2000
1001000591	 	170	2000
1001000594	1.28078257327307	395	2000
1001000595	7.88415861078403	250	2000
1001000597	17.6782699662608	200	2000
1001000598	9.65991718391002	380	2000
1001000600	4.69740662493679	390	2000
1001000601	7.51908405326074	320	2000
1001000602	6.96861205693071	320	2000
1001000603	10.9105911847159	320	2000
1001000606	3.13078536472879	230	2000
1001000607	12.270186306654	240	2000
1001000608	7.06863982672763	390	2000
1001000611	1.36850283156448	380	2000
1001000612	13.475542920417	0	2000
1001000613	1.17498515690047	0	2000
1001000614	14.9871787872168	260	2000
1001000615	2.08865985742054	380	2000
1001000622	5.6032752029505	240	2000
1001000623	38.4251418995428	380	2000
1001000626	49.8167987831414	230	2000
1001000632	1.40360451056779	260	2000
1001000633	25.051066344569	260	2000
1001000637	0	220	2000
1001000638	11.8116594939069	260	2000
1001000640	1.7572990639046	240	2000
1001000642	3.1547990427284	230	2000
1001000643	1.42734718971945	230	2000
1001000644	3.88702894252152	230	2000
1001000645	2.62628197267544	230	2000
1001000650	15.3802822470851	320	2000
1001000653	1.40248814611746	270	2000
1001000660	50.2491855058368	400	2000
1001000661	5.89013582186353	260	2000
1001100005	1.14141184504104	120	2000
1001100009	8.66969786094071	400	2000
1001100011	0	390	2000
1001100014	11.1495515604889	290	2000
1001100021	4.79040708082309	350	2000
1001100022	0	130	2000
1001100025	0	150	2000
1001100026	5.53665025082856	230	2000
1001100028	6.27333316507262	120	2000
1001100035	20.1524493052333	340	2000
1001100040	19.2468231144779	260	2000
1001100044	8.64567926770361	370	2000
1001100045	 	0	2000
1001100050	15.7421853629031	230	2000
1001100053	2.18419527515284	180	2000
1001100055	35.5282138166275	320	2000
1001100056	5.21362388363411	260	2000
1001100059	0	350	2000
1001100060	11.8613095819981	260	2000
1001100063	3.42034676604581	230	2000
1001100065	8.51973919788628	370	2000
1001100067	.05060632371552	400	2000
1001100071	 	230	2000
1001100076	10.5949491740168	230	2000
1001100080	18.3273422514013	230	2000
1001100082	2.02333017572516	380	2000
1001100083	1.14531436732454	380	2000
1001100086	.451008869092394	320	2000
1001100088	18.4215370965617	0	2000
1001100090	41.8734050800744	240	2000
1001100091	.0862148479091623	130	2000
1001100093	36.1400401217265	260	2000
1001100096	4.83264575569118	310	2000
1001100097	0	310	2000
1001100099	4.22824798232081	390	2000
1001100100	.835536354684822	120	2000
1001100101	7.82967815430494	120	2000
1001100102	.759605160593318	120	2000
1001100105	2.27492966924255	200	2000
1001100115	.315792653492763	170	2000
1001100117	23.1518042709418	240	2000
1001100118	19.1817345670302	230	2000
1001100119	8.34505032938688	400	2000
1001100123	 	230	2000
1001100126	 	230	2000
1001100127	 	230	2000
1001100134	20.3302337418929	210	2000
1001100135	25.3520961849015	0	2000
1001100136	.394588393138977	300	2000
1001100141	25.4758929503215	0	2000
1001100144	27.3348352839376	230	2000
1001100149	17.1387500711108	170	2000
1001100150	0	170	2000
1001100152	.767402111021334	110	2000
1001100153	17.5176016908708	110	2000
1001100155	21.3020046005065	340	2000
1001100156	.196367003338137	370	2000
1001100158	10.4756598360199	280	2000
1001100159	2.80281447834137	280	2000
1001100174	2.71400073691958	260	2000
1001100176	 	230	2000
1001100178	 	230	2000
1001100180	14.0461152636592	340	2000
1001100181	.956731937378491	340	2000
1001100182	.783567482735214	340	2000
1001100183	.284253408071038	340	2000
1001100196	1.32806160648906	0	2000
1001100199	25.4848736904048	0	2000
1001100200	 	170	2000
1001100204	5.60580065646291	310	2000
1001100208	6.7180875999052	350	2000
1001100210	6.79997507348373	260	2000
1001100217	7.72068235326386	120	2000
1001100218	.334940293186711	120	2000
1001100220	5.73364500121868	350	2000
1001100224	9.62266075469774	350	2000
1001100225	25.6332175116586	250	2000
1001100226	 	250	2000
1001100227	64.3740320315576	120	2000
1001100228	11.3261908866132	250	2000
1001100229	11.5417156436987	250	2000
1001100232	1.90553607193488	0	2000
1001100233	8.29340105143843	340	2000
1001100236	0	180	2000
1001100237	1.78518906561742	180	2000
1001100240	11.7952453132608	260	2000
1001100242	.387005167924151	130	2000
1001100246	7.14133670960836	310	2000
1001100248	31.0259176334883	350	2000
1001100251	7.31412058965396	310	2000
1001100253	6.14299487221013	390	2000
1001100254	16.74196239991	400	2000
1001100255	0	170	2000
1001100257	15.9189095732088	170	2000
1001100258	12.5087659663134	170	2000
1001100261	16.7816530770958	170	2000
1001100263	8.51531937157967	370	2000
1001100264	 	320	2000
1001100265	17.2466089578194	250	2000
1001100266	11.2591119543239	400	2000
1001100267	45.4649194434566	260	2000
1001100268	 	230	2000
1001100274	47.3856402404779	230	2000
1001100277	0	390	2000
1001100280	0	390	2000
1001100286	.84979173919261	200	2000
1001100287	11.2311459789284	250	2000
1001100288	 	0	2000
1001100294	0	170	2000
1001100295	28.6511537813052	110	2000
1001100296	28.7271988540477	110	2000
1001100297	61.7477197149822	100	2000
1001100298	.231464900146869	120	2000
1001100299	.84355082834409	120	2000
1001100300	7.75889605549656	370	2000
1001100301	 	0	2000
1001100302	7.08025423272357	370	2000
1001100306	.197608198210499	355	2000
1001100307	14.4897248076007	355	2000
1001100308	0	240	2000
1001100310	 	170	2000
1001100317	6.73406266677108	390	2000
1001100318	0	170	2000
1001100320	1.36213251925061	170	2000
1001100326	9.08560190631309	310	2000
1001100331	4.75781262766831	350	2000
1001100332	0	350	2000
1001100333	8.28085019789635	350	2000
1001100334	5.06167166062755	350	2000
1001100335	1.16175126425582	230	2000
1001100338	1.18802356878978	380	2000
1001100341	0	350	2000
1001100343	1.77124250174842	250	2000
1001100347	0	230	2000
1001100349	1.69553678815884	170	2000
1001100350	0	170	2000
1001100351	 	240	2000
1001100361	13.0737582966797	260	2000
1001100362	2.84610119286016	380	2000
1001100363	19.8970600843441	350	2000
1001100364	0	380	2000
1001100365	.603075451332584	380	2000
1001100366	 	0	2000
1001100368	3.29521410533519	260	2000
1001100369	0	220	2000
1001100370	3.31403077837246	260	2000
1001100372	4.27456407134108	390	2000
1001100373	5.87405320030386	230	2000
1001100374	.671631595445003	230	2000
1001100381	9.53898579514615	250	2000
1001100382	13.4541334169095	250	2000
1001100383	15.2058195767279	355	2000
1001100384	.628561055109207	355	2000
1001100385	12.7519343238585	355	2000
1001100389	2.49505470881903	230	2000
1001100394	3.96287736373459	240	2000
1001100395	6.0646929023653	240	2000
1001100396	19.6002432637965	350	2000
1001100400	9.02253467712926	310	2000
1001100403	4.28370167028471	370	2000
1001100404	3.02292904316327	370	2000
1001100406	5.3149317963639	260	2000
1001100407	10.6579192153065	380	2000
1001100408	.722872741220749	350	2000
1001100409	17.5125066738032	230	2000
1001100413	.551337464716484	250	2000
1001100417	2.95130991146358	0	2000
1001100418	8.37701581710337	260	2000
1001100419	4.21585317581151	230	2000
1001100420	3.16445887949267	230	2000
1001100421	6.92318568290639	230	2000
1001100422	 	170	2000
1001100423	1.26965546507704	120	2000
1001100426	1.33150291024842	320	2000
1001100427	.990353472251196	320	2000
1001100429	16.3149798651423	260	2000
1001100434	9.18137941705929	100	2000
1001100437	 	0	2000
1001100439	2.65306030839859	260	2000
1001100441	3.70613127128546	260	2000
1001100442	5.38310737399878	260	2000
1001100444	4.25061901374376	260	2000
1001100446	5.24040313334766	260	2000
1001100448	24.1968919698378	320	2000
1001100449	 	230	2000
1001100451	31.810938637519	320	2000
1001100453	14.9230096495312	240	2000
1001100455	6.46123199993456	0	2000
1001100458	1.36203891056093	0	2000
1001100463	23.4196605440813	230	2000
1001100464	.358175934423294	210	2000
1001100468	1.48124947257375	250	2000
1001100469	.319953121566269	250	2000
1001100470	1.43609923055477	395	2000
1001100471	3.22595722228302	395	2000
1001100472	1.24699037686744	395	2000
1001100474	22.7110428866664	200	2000
1001100476	 	0	2000
1001100483	6.20948991463872	100	2000
1001100486	5.57905601334133	280	2000
1001100488	0	280	2000
1001100490	3.74423890797583	110	2000
1001100491	3.38249685883077	110	2000
1001100492	0	110	2000
1001100493	32.6134217769311	340	2000
1001100498	14.2041585812043	380	2000
1001100499	17.04568347119	250	2000
1001100501	6.93778732738328	250	2000
1001100502	22.4442391049463	230	2000
1001100505	1.1035873322941	380	2000
1001100506	11.2783864094116	380	2000
1001100507	20.9058796753449	260	2000
1001100508	17.0836298250694	260	2000
1001100509	 	0	2000
1001100510	2.13243546209493	190	2000
1001100511	9.44189324235346	260	2000
1001100512	10.4627022322152	260	2000
1001100513	3.31871209959526	260	2000
1001100515	18.4436452470763	350	2000
1001100517	2.06312869205971	100	2000
1001100519	14.2757136424068	240	2000
1001100520	8.23297297457	250	2000
1001100521	.558922177051511	310	2000
1001100523	.934772699644144	310	2000
1001100524	22.9755195806319	260	2000
1001100526	14.5845179899783	310	2000
1001100527	1.95457540146191	370	2000
1001100529	2.56291806345814	370	2000
1001100530	19.7679064394791	190	2000
1001100532	3.11122162502127	240	2000
1001100537	.973087868591527	260	2000
1001100538	3.73987329042271	0	2000
1001100540	4.45054784859932	0	2000
1001100541	5.05672308946541	0	2000
1001100542	5.11352170855264	0	2000
1001100545	 	170	2000
1001100546	 	170	2000
1001100547	5.00423380748742	240	2000
1001100548	18.9151569118525	280	2000
1001100549	 	170	2000
1001100550	22.4196914563961	260	2000
1001100551	.472411896547917	220	2000
1001100552	 	270	2000
1001100555	6.54094947236256	270	2000
1001100557	9.75184085185972	260	2000
1001100559	10.3402487881095	320	2000
1001100560	7.47181370217433	320	2000
1001100561	15.7760929256898	260	2000
1001100562	38.063879702416	220	2000
1001100566	7.45744896060308	280	2000
1001100567	27.3954558989031	0	2000
1001100568	20.2452888840836	130	2000
1001100570	40.6224974613822	400	2000
1001100572	8.28854752052493	320	2000
1001100579	9.24253628610675	320	2000
1001100580	.958230191928389	0	2000
1001100583	2.03200615156549	230	2000
1001100590	8.57356985158458	250	2000
1001100595	8.21985431744383	350	2000
1001100596	1.72346743514347	260	2000
1001100597	4.35961580876114	170	2000
1001100598	4.27140316523739	260	2000
1001100599	 	380	2000
1001100600	11.9314955671676	0	2000
1001100601	9.18491741933481	100	2000
1001100604	1.1520004340277	250	2000
1001100609	10.2322907014998	260	2000
1001100610	4.48414819112839	170	2000
1001100611	.355709150852209	100	2000
1001100612	5.9258887097211	100	2000
1001100614	.678619923079186	100	2000
1001100617	4.57162870320852	230	2000
1001100621	2.36862491754182	400	2000
1001100622	 	0	2000
1001100623	7.35698008696503	100	2000
1001100624	.773802300332585	100	2000
1001100628	5.49538833932598	220	2000
1001100634	12.1956576288448	260	2000
1001100635	18.3764190744552	320	2000
1001100636	18.9227543713911	230	2000
1001100637	3.61905761214159	100	2000
1001100642	8.88981529616898	260	2000
1001100646	4.64271924630383	180	2000
1001100654	3.19241382029335	230	2000
1001100655	 	0	2000
1001100656	5.98076759287635	260	2000
1001100657	8.77251389283597	200	2000
1001100659	7.33921657944497	100	2000
1001100660	4.12417749375557	100	2000
1001100661	2.80352938276024	100	2000
1001100663	5.6252192846146	320	2000
1001100664	17.9020361970364	210	2000
1001100665	4.4054375492112	230	2000
1001100666	15.9703644604624	250	2000
1001200006	24.7421037909067	180	2000
1001200007	 	340	2000
1001200013	17.3825535523409	170	2000
1001200017	 	0	2000
1001200020	23.6380236271986	340	2000
1001200021	0	340	2000
1001200022	22.1972656198911	180	2000
1001200031	5.03356782014507	260	2000
1001200035	2.9174720275997	0	2000
1001200037	2.72355741632153	270	2000
1001200042	13.9270166941811	100	2000
1001200043	.39293765408777	110	2000
1001200052	7.54702590428839	250	2000
1001200053	19.0138592873725	400	2000
1001200059	13.1827767939839	390	2000
1001200060	1.16390119855596	230	2000
1001200063	.528810930295507	120	2000
1001200065	 	0	2000
1001200067	30.4582454681815	110	2000
1001200075	3.01975164541722	260	2000
1001200082	1.76724696339041	260	2000
1001200084	15.3867332465342	395	2000
1001200089	1.88134898410688	320	2000
1001200091	1.22576506721313	380	2000
1001200095	2.40362164243876	240	2000
1001200097	7.13262679522769	240	2000
1001200100	0	230	2000
1001200101	24.9942173312148	355	2000
1001200102	65.0438903049318	260	2000
1001200104	0	230	2000
1001200105	2.23672662612131	230	2000
1001200106	3.21927476304835	170	2000
1001200108	12.2872214108805	170	2000
1001200109	6.44617902326642	110	2000
1001200111	.462315909308776	120	2000
1001200112	15.6550691151461	120	2000
1001200115	69.2775324329613	230	2000
1001200117	1.4075865870347	260	2000
1001200118	2.58113037253061	260	2000
1001200119	21.6032995859429	320	2000
1001200123	61.0035494131284	230	2000
1001200124	3.2668763368086	260	2000
1001200126	36.7068007459108	110	2000
1001200135	1.47339743450299	130	2000
1001200137	239.197766538486	100	2000
1001200140	.438782406210641	130	2000
1001200141	10.6832283510182	260	2000
1001200142	10.4334510110509	0	2000
1001200143	4.80285331860135	230	2000
1001200145	12.1910524976312	370	2000
1001200146	13.2035036638008	370	2000
1001200148	17.7420820649663	100	2000
1001200149	.39293765408777	110	2000
1001200150	26.3159146525444	100	2000
1001200151	24.238886113021	100	2000
1001200154	13.5579736686571	380	2000
1001200159	5.77424497228859	180	2000
1001200160	13.3728755322107	230	2000
1001200162	3.91275465624923	350	2000
1001200163	2.00942106090287	350	2000
1001200165	 	170	2000
1001200168	1.58570425994257	150	2000
1001200171	1.31381124976155	170	2000
1001200172	8.52002347414607	280	2000
1001200173	2.97693600871769	280	2000
1001200175	.503167964004069	270	2000
1001200178	 	0	2000
1001200184	1.67358895789856	230	2000
1001200185	1.68562925935687	230	2000
1001200186	3.02512809646137	230	2000
1001200187	3.54162900372131	230	2000
1001200190	1.52947703480634	130	2000
1001200197	15.9735437520921	395	2000
1001200198	13.086745202685	240	2000
1001200199	1.34081244027642	150	2000
1001200207	1.57568312939601	260	2000
1001200212	0	355	2000
1001200216	.0860929730001235	300	2000
1001200217	74.4258187727888	100	2000
1001200218	8.90164029828211	300	2000
1001200222	.59464274989274	170	2000
1001200227	4.65226503974139	320	2000
1001200229	14.1731000490366	320	2000
1001200230	0	320	2000
1001200232	4.62291553026875	310	2000
1001200233	5.89358948349815	310	2000
1001200234	0	370	2000
1001200235	.191049731745428	370	2000
1001200238	 	230	2000
1001200242	22.0814769433568	320	2000
1001200243	3.50574782777534	260	2000
1001200244	6.1347577784294	260	2000
1001200245	6.10016614188212	0	2000
1001200249	.885765205909557	170	2000
1001200250	.819914629702386	170	2000
1001200252	15.1399648612538	170	2000
1001200254	1.02467263064844	120	2000
1001200259	4.56495016402151	370	2000
1001200260	5.13991604989809	370	2000
1001200261	4.33222275512236	370	2000
1001200263	3.76911793394688	260	2000
1001200264	3.74690939308652	260	2000
1001200265	0	260	2000
1001200266	1.54346687687167	340	2000
1001200271	0	170	2000
1001200277	.525984790654635	390	2000
1001200283	5.88756329505388	0	2000
1001200290	4.68574401776281	230	2000
1001200293	4.13712025447654	350	2000
1001200300	0	270	2000
1001200303	.306750713120606	270	2000
1001200304	 	0	2000
1001200314	52.9132586170856	0	2000
1001200315	0	120	2000
1001200316	 	120	2000
1001200317	11.0149918293206	380	2000
1001200318	1.85934531488909	320	2000
1001200320	1.96758735511286	320	2000
1001200323	0	340	2000
1001200325	0	340	2000
1001200328	15.2783024253351	250	2000
1001200331	.823771813064759	250	2000
1001200333	28.9816319243758	250	2000
1001200334	.988018995864628	0	2000
1001200335	2.27710627771301	240	2000
1001200343	1.75703756362805	100	2000
1001200346	13.1868495100232	230	2000
1001200348	11.9595911719423	290	2000
1001200353	1.84499864498595	380	2000
1001200356	1.1682893477217	380	2000
1001200357	2.01744244031893	320	2000
1001200359	0	270	2000
1001200360	0	270	2000
1001200365	7.6135274347703	290	2000
1001200367	18.4166665007542	290	2000
1001200368	9.50134101061529	210	2000
1001200370	18.2878374883418	0	2000
1001200371	92.9259890073816	100	2000
1001200372	9.77548464271721	300	2000
1001200373	9.61227928225143	300	2000
1001200374	0	300	2000
1001200375	 	300	2000
1001200376	 	0	2000
1001200379	7.99720576201463	250	2000
1001200385	1.9321368999116	230	2000
1001200387	2.01085180955733	355	2000
1001200390	2.09461213593352	355	2000
1001200393	3.86943148278917	260	2000
1001200394	7.85570697009505	380	2000
1001200397	2.71162313015655	260	2000
1001200398	 	0	2000
1001200399	19.6543150478464	230	2000
1001200401	.499289495182905	100	2000
1001200402	0	100	2000
1001200403	2.04137208759207	100	2000
1001200405	13.5939637339519	230	2000
1001200407	15.8998058164243	230	2000
1001200409	2.87157674457779	390	2000
1001200414	.962922603526137	0	2000
1001200419	16.7298142547967	200	2000
1001200420	24.9385510936024	0	2000
1001200424	2.32830090938446	0	2000
1001200426	13.6053949961036	200	2000
1001200428	2.14813709990773	250	2000
1001200430	13.300924779879	260	2000
1001200431	9.61181876649784	260	2000
1001200436	2.7721623329091	250	2000
1001200440	2.72612270450176	380	2000
1001200449	.121078486941322	380	2000
1001200454	12.8456218222397	260	2000
1001200462	5.79659149845838	320	2000
1001200465	0	110	2000
1001200469	4.5574773724068	100	2000
1001200471	9.07544489267606	110	2000
1001200472	1.76742779201867	100	2000
1001200473	34.2442906482234	230	2000
1001200480	.734221356267986	170	2000
1001200481	37.4440833777514	170	2000
1001200483	0	170	2000
1001200484	0	170	2000
1001200486	12.0836998059369	260	2000
1001200490	35.297526825544	260	2000
1001200494	11.7594355731897	260	2000
1001200499	 	0	2000
1001200503	1.06887476889686	0	2000
1001200507	 	170	2000
1001200508	1.88939143641544	210	2000
1001200514	5.90390015159471	110	2000
1001200515	4.30258585039276	320	2000
1001200517	4.37774850808038	260	2000
1001200518	4.91397619041851	380	2000
1001200519	3.32326721766397	280	2000
1001200520	2.95875412969716	280	2000
1001200521	25.6750826483577	390	2000
1001200523	1.23724613557691	250	2000
1001200531	3.24830355724338	240	2000
1001200533	21.4911401512344	260	2000
1001200535	6.1832434854209	130	2000
1001200536	7.01503221660457	130	2000
1001200538	3.72850345312969	400	2000
1001200540	55.9115302956376	100	2000
1001200541	2.83901849236668	110	2000
1001200542	22.1512013218245	110	2000
1001200545	11.1825623181809	370	2000
1001200546	 	0	2000
1001200550	7.12959465888489	260	2000
1001200553	1.98732231910176	100	2000
1001200554	2.45696927127712	100	2000
1001200556	0	190	2000
1001200558	8.27318717303072	310	2000
1001200560	3.05765432971093	190	2000
1001200563	.325706923475691	300	2000
1001200573	11.5789284910133	310	2000
1001200576	13.831378275501	370	2000
1001200578	.219647444783681	300	2000
1001200584	.687954940384906	130	2000
1001200587	 	320	2000
1001200588	5.57943527608305	260	2000
1001200592	3.10009677268307	260	2000
1001200593	10.3952906645269	230	2000
1001200594	4.33969687881539	230	2000
1001200596	 	0	2000
1001200597	2.64798659362165	390	2000
1001200598	1.98890447231636	310	2000
1001200599	.417748728304468	310	2000
1001200600	0	310	2000
1001200602	9.38082006010136	190	2000
1001200603	31.4654256287755	350	2000
1001200605	1.8689301752607	310	2000
1001200608	1.60962728605103	310	2000
1001200610	0	200	2000
1001200613	3.57843541229963	260	2000
1001200614	24.9265290002439	280	2000
1001200616	2.66426819220588	350	2000
1001200618	5.10801911134469	0	2000
1001200619	1.52423095362875	350	2000
1001200620	3.90467668315829	250	2000
1001200621	13.0250988479934	250	2000
1001200622	2.03666393889616	250	2000
1001200627	4.2298463329062	230	2000
1001200629	0	250	2000
1001200630	14.5570128803955	200	2000
1001200631	2.60317114304842	260	2000
1001200632	3.92337329348101	350	2000
1001200645	8.04829485046367	260	2000
1001200648	.689957245052184	390	2000
1001200649	1.76308848331557	390	2000
